timestamp_s,gx_rad_s,gy_rad_s,gz_rad_s,ax_m_s2,ay_m_s2,az_m_s2,gx_raw,gy_raw,gz_raw,ax_raw,ay_raw,az_raw
0.084529,0.006109,-0.017104,0.061086,7.901406,-0.781523,6.067877,5,-14,50,6602,-653,5070
0.084860,0.074525,-0.001222,0.106290,7.909783,-0.714502,6.110963,61,-1,87,6609,-597,5106
0.085180,0.036652,-0.031765,0.023213,7.872682,-0.744422,6.081042,30,-26,19,6578,-622,5081
0.085498,0.014661,-0.031765,0.045204,7.821219,-0.665432,6.145671,12,-26,37,6535,-556,5135
0.085972,0.036652,-0.039095,0.084299,7.861911,-0.712108,6.084633,30,-32,69,6569,-595,5084
0.086132,0.021991,-0.008552,0.061086,7.662042,-0.616362,6.125325,18,-7,50,6402,-515,5118
0.086488,-0.015882,-0.001222,0.030543,7.745819,-0.627134,6.168410,-13,-1,25,6472,-524,5154
0.086975,0.021991,-0.024435,0.091630,7.766165,-0.655857,6.151655,18,-20,75,6489,-548,5140
0.087138,0.059865,-0.046426,0.007330,7.679994,-0.743225,6.185166,49,-38,6,6417,-621,5168
0.087576,0.021991,-0.054978,0.045204,7.861911,-0.677400,6.240219,18,-45,37,6569,-566,5214
0.087749,-0.001222,-0.054978,0.084299,7.812841,-0.631921,6.174394,-1,-45,69,6528,-528,5159
0.088068,0.006109,-0.062308,0.129503,7.786511,-0.594820,6.137293,5,-51,106,6506,-497,5128
0.088398,0.014661,-0.046426,0.030543,7.860714,-0.575670,6.144474,12,-38,25,6568,-481,5134
0.088723,0.067195,0.006109,0.068417,7.806857,-0.615165,6.145671,55,5,56,6523,-514,5135
0.089040,0.059865,-0.031765,0.045204,7.799676,-0.667826,6.185166,49,-26,37,6517,-558,5168
0.089367,0.083078,-0.008552,0.045204,7.834384,-0.783917,6.109766,68,-7,37,6546,-655,5105
0.089696,0.052534,-0.008552,-0.045204,7.835581,-0.715698,6.139687,43,-7,-37,6547,-598,5130
0.090023,0.029322,-0.008552,0.023213,7.834384,-0.745619,6.067877,24,-7,19,6546,-623,5070
0.090350,0.029322,-0.008552,0.091630,7.762575,-0.709714,6.163623,24,-7,75,6486,-593,5150
0.090678,-0.008552,-0.039095,0.061086,7.804463,-0.731257,6.070271,-7,-32,50,6521,-611,5072
0.091030,-0.039095,0.006109,0.030543,7.794889,-0.813838,6.107372,-32,5,25,6513,-680,5103
0.091405,-0.008552,-0.017104,0.113621,7.829596,-0.719289,6.053516,-7,-14,93,6542,-601,5058
0.091602,-0.039095,-0.001222,0.098960,7.848746,-0.768358,6.081042,-32,-1,81,6558,-642,5081
0.091993,-0.046426,0.029322,0.061086,7.803266,-0.767162,6.138490,-38,24,50,6520,-641,5129
0.092359,-0.015882,-0.008552,0.075747,7.697946,-0.855726,6.094207,-13,-7,62,6432,-715,5092
0.092539,-0.015882,-0.062308,0.030543,7.821219,-0.751603,6.059500,-13,-51,25,6535,-628,5063
0.092887,0.014661,-0.046426,0.023213,7.833187,-0.836577,6.098995,12,-38,19,6545,-699,5096
0.093230,0.006109,-0.039095,0.061086,7.829596,-0.853333,6.093011,5,-32,50,6542,-713,5091
0.093598,0.014661,-0.017104,0.084299,7.802070,-0.867695,6.065484,12,-14,69,6519,-725,5068
0.093967,0.021991,-0.017104,-0.021991,7.776936,-0.854529,6.053516,18,-14,-18,6498,-714,5058
0.094334,-0.001222,0.029322,0.053756,7.793692,-0.876072,5.985297,-1,24,44,6512,-732,5001
0.094542,0.021991,0.020769,0.098960,7.834384,-0.773146,5.946999,18,17,81,6546,-646,4969
0.094909,0.052534,-0.031765,0.007330,7.882257,-0.853333,6.017611,43,-26,6,6586,-713,5028
0.095277,0.006109,-0.001222,0.037874,7.851139,-0.755193,5.968541,5,-1,31,6560,-631,4987
0.095607,0.029322,-0.031765,0.106290,7.857123,-0.759981,5.970935,24,-26,87,6565,-635,4989
0.095973,-0.031765,-0.024435,0.075747,7.784117,-0.725273,5.944605,-26,-20,62,6504,-606,4967
0.096321,0.036652,-0.031765,0.007330,7.855926,-0.691762,5.931440,30,-26,6,6564,-578,4956
0.096502,0.036652,-0.001222,0.030543,7.882257,-0.702533,5.903913,30,-1,25,6586,-587,4933
0.096873,0.059865,-0.024435,0.037874,7.876272,-0.655857,5.878780,49,-20,31,6581,-548,4912
0.097246,0.006109,0.013439,0.030543,7.910980,-0.703730,5.901519,5,11,25,6610,-588,4931
0.097606,0.006109,0.013439,0.075747,7.767362,-0.697746,5.877583,5,11,62,6490,-583,4911
0.097970,0.036652,-0.062308,0.037874,7.814038,-0.670219,5.881173,30,-51,31,6529,-560,4914
0.098173,0.045204,-0.046426,0.015882,7.854730,-0.526601,5.826120,37,-38,13,6563,-440,4868
0.098535,-0.046426,-0.001222,0.068417,7.851139,-0.604394,5.832104,-38,-1,56,6560,-505,4873
0.098898,0.006109,-0.001222,0.061086,7.774543,-0.691762,5.787822,5,-1,50,6496,-578,4836
0.099254,0.052534,-0.062308,0.061086,7.761378,-0.578064,5.799790,43,-51,50,6485,-483,4846
0.099608,0.045204,-0.008552,0.007330,7.743425,-0.642692,5.832104,37,-7,6,6470,-537,4873
0.099787,0.014661,-0.024435,0.098960,7.784117,-0.606788,5.841678,12,-20,81,6504,-507,4881
0.100106,0.014661,-0.039095,0.068417,7.788905,-0.573277,5.791412,12,-32,56,6508,-479,4839
0.100562,0.045204,-0.062308,0.061086,7.780527,-0.679794,5.828513,37,-51,50,6501,-568,4870
0.100876,-0.001222,-0.017104,0.037874,7.733851,-0.581655,5.869205,-1,-14,31,6462,-486,4904
0.101191,-0.076969,-0.039095,0.084299,7.693159,-0.526601,5.784231,-63,-32,69,6428,-440,4833
0.101507,-0.023213,-0.039095,0.030543,7.677600,-0.526601,5.792609,-19,-32,25,6415,-440,4840
0.101823,0.014661,-0.046426,0.007330,7.768559,-0.557718,5.828513,12,-38,6,6491,-466,4870
0.102145,-0.046426,-0.039095,0.068417,7.714702,-0.567293,5.835694,-38,-32,56,6446,-474,4876
0.102347,-0.046426,-0.085521,0.053756,7.727867,-0.574474,5.815348,-38,-70,44,6457,-480,4859
0.102926,-0.023213,-0.039095,0.000000,7.683584,-0.596016,5.803380,-19,-32,0,6420,-498,4849
0.102940,-0.076969,0.006109,0.061086,7.601004,-0.561309,5.723193,-63,5,50,6351,-469,4782
0.103267,-0.008552,-0.076969,0.045204,7.652467,-0.518223,5.684895,-7,-63,37,6394,-433,4750
0.103581,-0.031765,-0.024435,0.037874,7.641696,-0.558915,5.665746,-26,-20,31,6385,-467,4734
0.103912,-0.023213,-0.054978,0.037874,7.743425,-0.597213,5.699257,-19,-45,31,6470,-499,4762
0.104414,-0.031765,-0.031765,0.045204,7.720686,-0.461973,5.611889,-26,-26,37,6451,-386,4689
0.104631,-0.023213,-0.123395,0.015882,7.702734,-0.606788,5.654975,-19,-101,13,6436,-507,4725
0.105593,-0.062308,-0.092851,0.000000,7.767362,-0.599607,5.614283,-51,-76,0,6490,-501,4691
0.105601,0.014661,-0.054978,0.084299,7.719489,-0.470350,5.538883,12,-45,69,6450,-393,4628
0.105603,-0.015882,-0.076969,0.106290,7.662042,-0.482318,5.514947,-13,-63,87,6402,-403,4608
0.105946,-0.031765,-0.039095,0.007330,7.713505,-0.471547,5.516143,-26,-32,6,6445,-394,4609
0.106267,-0.008552,-0.024435,0.053756,7.712308,-0.411706,5.421595,-7,-20,44,6444,-344,4530
0.106568,-0.031765,-0.085521,0.045204,7.665632,-0.380589,5.371328,-26,-70,37,6405,-318,4488
0.106921,-0.069639,-0.069639,0.015882,7.713505,-0.428462,5.418004,-57,-57,13,6445,-358,4527
0.107275,-0.069639,-0.031765,0.061086,7.719489,-0.450004,5.390477,-57,-26,50,6450,-376,4504
0.107499,-0.039095,-0.076969,0.061086,7.629728,-0.417690,5.425185,-32,-63,50,6375,-349,4533
0.107876,-0.107512,-0.114843,-0.021991,7.731457,-0.526601,5.432366,-88,-94,-18,6460,-440,4539
0.108222,-0.084299,-0.046426,0.007330,7.701537,-0.415297,5.446728,-69,-38,6,6435,-347,4551
0.108597,-0.053756,-0.130725,0.045204,7.674010,-0.463169,5.445531,-44,-107,37,6412,-387,4550
0.108798,-0.062308,-0.092851,0.030543,7.705127,-0.375801,5.452712,-51,-76,25,6438,-314,4556
0.109172,-0.046426,-0.062308,-0.014661,7.699143,-0.371014,5.549654,-38,-51,-12,6433,-310,4637
0.109545,-0.062308,-0.100182,0.045204,7.651270,-0.426068,5.473058,-51,-82,37,6393,-356,4573
0.109921,-0.031765,-0.145386,0.084299,7.702734,-0.354259,5.432366,-26,-119,69,6436,-296,4539
0.110135,0.021991,-0.107512,-0.021991,7.703930,-0.439233,5.485026,18,-88,-18,6437,-367,4583
0.110489,-0.046426,-0.069639,-0.045204,7.735048,-0.433249,5.561623,-38,-57,-37,6463,-362,4647
0.110825,-0.069639,-0.145386,0.053756,7.683584,-0.362636,5.505372,-57,-119,44,6420,-303,4600
0.111182,-0.023213,-0.130725,0.045204,7.666829,-0.336306,5.461090,-19,-107,37,6406,-281,4563
0.111410,-0.039095,-0.168599,-0.061086,7.714702,-0.410509,5.482632,-32,-138,-50,6446,-343,4581
0.111958,-0.076969,-0.114843,0.045204,7.743425,-0.385376,5.409626,-63,-94,37,6470,-322,4520
0.112161,-0.107512,-0.100182,0.037874,7.681191,-0.330322,5.444334,-88,-82,31,6418,-276,4549
0.112506,-0.100182,-0.069639,-0.014661,7.696749,-0.393754,5.422791,-82,-57,-12,6431,-329,4531
0.112869,-0.053756,-0.138055,0.000000,7.766165,-0.357849,5.470664,-44,-113,0,6489,-299,4571
0.113072,-0.031765,-0.175929,0.075747,7.772149,-0.408116,5.347392,-26,-144,62,6494,-341,4468
0.113607,-0.008552,-0.145386,-0.007330,7.772149,-0.373408,5.473058,-7,-119,-6,6494,-312,4573
0.113983,-0.023213,-0.138055,-0.014661,7.719489,-0.324338,5.365344,-19,-113,-12,6450,-271,4483
0.114198,-0.008552,-0.114843,0.030543,7.836777,-0.311173,5.400052,-7,-94,25,6548,-260,4512
0.114418,0.006109,-0.145386,-0.007330,7.797282,-0.268088,5.446728,5,-119,-6,6515,-224,4551
0.114798,0.006109,-0.145386,-0.120951,7.802070,-0.416493,5.477845,5,-119,-99,6519,-348,4577
0.115005,0.014661,-0.161268,-0.052534,7.859517,-0.390163,5.471861,12,-132,-43,6567,-326,4572
0.115391,-0.031765,-0.130725,0.053756,7.840368,-0.399738,5.482632,-26,-107,44,6551,-334,4581
0.115610,-0.015882,-0.213803,-0.037874,7.878666,-0.410509,5.494601,-13,-175,-31,6583,-343,4591
0.115990,-0.001222,-0.100182,0.000000,7.940901,-0.463169,5.549654,-1,-82,0,6635,-387,4637
0.116327,-0.053756,-0.145386,0.045204,7.914571,-0.369817,5.491010,-44,-119,37,6613,-309,4588
0.116487,-0.076969,-0.153938,0.037874,7.870288,-0.335110,5.573591,-63,-126,31,6576,-280,4657
0.116960,-0.023213,-0.145386,-0.052534,7.913374,-0.482318,5.638219,-19,-119,-43,6612,-403,4711
0.117299,-0.015882,-0.145386,0.091630,7.851139,-0.429658,5.634629,-13,-119,75,6560,-359,4708
0.117649,-0.008552,-0.183259,0.023213,7.903799,-0.517026,5.648990,-7,-150,19,6604,-432,4720
0.118002,-0.015882,-0.222355,-0.061086,7.861911,-0.502664,5.587953,-13,-182,-50,6569,-420,4669
0.118198,-0.076969,-0.153938,0.000000,7.907390,-0.402132,5.634629,-63,-126,0,6607,-336,4708
0.118562,-0.001222,-0.191812,-0.030543,7.852336,-0.531388,5.647794,-1,-157,-25,6561,-444,4719
0.118924,-0.015882,-0.175929,-0.090408,7.846352,-0.434446,5.548458,-13,-144,-74,6556,-363,4636
0.119120,-0.023213,-0.183259,-0.037874,7.843958,-0.467957,5.609495,-19,-150,-31,6554,-391,4687
0.119441,0.021991,-0.191812,0.037874,7.775740,-0.406919,5.596330,18,-157,31,6497,-340,4676
0.119989,0.074525,-0.183259,-0.007330,7.763771,-0.421281,5.638219,61,-150,-6,6487,-352,4711
0.120361,0.029322,-0.161268,-0.061086,7.823612,-0.441627,5.550851,24,-132,-50,6537,-369,4638
0.120545,-0.039095,-0.138055,0.015882,7.770952,-0.515829,5.611889,-32,-113,13,6493,-431,4689
0.120871,0.006109,-0.145386,-0.030543,7.773346,-0.472744,5.683698,5,-119,-25,6495,-395,4749
0.121192,-0.031765,-0.161268,-0.106290,7.815235,-0.476334,5.578378,-26,-132,-87,6530,-398,4661
0.121566,0.006109,-0.175929,0.015882,7.758984,-0.473941,5.633432,5,-144,13,6483,-396,4707
0.121763,0.006109,-0.145386,0.045204,7.811644,-0.482318,5.561623,5,-119,37,6527,-403,4647
0.122127,-0.031765,-0.175929,-0.129503,7.792495,-0.464366,5.674124,-26,-144,-106,6511,-388,4741
0.122482,0.014661,-0.183259,-0.052534,7.748213,-0.376998,5.496994,12,-150,-43,6474,-315,4593
0.122837,0.021991,-0.191812,0.015882,7.750606,-0.408116,5.443137,18,-157,13,6476,-341,4548
0.123206,-0.015882,-0.199142,-0.061086,7.743425,-0.439233,5.543670,-13,-163,-50,6470,-367,4632
0.123409,-0.001222,-0.191812,-0.075747,7.787708,-0.417690,5.511356,-1,-157,-62,6507,-349,4605
0.123769,-0.023213,-0.183259,-0.007330,7.689569,-0.365030,5.463483,-19,-150,-6,6425,-305,4565
0.124130,-0.062308,-0.222355,-0.075747,7.736244,-0.477531,5.469467,-51,-182,-62,6464,-399,4570
0.124490,-0.062308,-0.175929,-0.083078,7.717095,-0.482318,5.525718,-51,-144,-68,6448,-403,4617
0.124691,-0.031765,-0.199142,-0.014661,7.774543,-0.470350,5.631038,-26,-163,-12,6496,-393,4705
0.125048,-0.015882,-0.191812,0.000000,7.833187,-0.467957,5.556835,-13,-157,0,6545,-391,4643
0.125413,0.014661,-0.213803,-0.052534,7.721883,-0.494287,5.629841,12,-175,-43,6452,-413,4704
0.125778,-0.023213,-0.191812,0.007330,7.785314,-0.472744,5.496994,-19,-157,6,6505,-395,4593
0.126114,-0.023213,-0.213803,0.023213,7.770952,-0.471547,5.626251,-19,-175,19,6493,-394,4701
0.126400,-0.015882,-0.191812,-0.068417,7.774543,-0.487106,5.595134,-13,-157,-56,6496,-407,4675
0.126713,-0.046426,-0.183259,0.007330,7.755394,-0.470350,5.617873,-38,-150,6,6480,-393,4694
0.127026,-0.084299,-0.153938,0.030543,7.811644,-0.485909,5.573591,-69,-126,25,6527,-406,4657
0.127372,-0.023213,-0.213803,-0.045204,7.836777,-0.489499,5.571197,-19,-175,-37,6548,-409,4655
0.127728,0.021991,-0.213803,-0.045204,7.743425,-0.525404,5.658565,18,-175,-37,6470,-439,4728
0.128089,-0.015882,-0.222355,0.015882,7.876272,-0.617559,5.620267,-13,-182,13,6581,-516,4696
0.128424,-0.015882,-0.237016,-0.068417,7.833187,-0.586442,5.659762,-13,-194,-56,6545,-490,4729
0.128782,-0.046426,-0.229685,-0.083078,7.864304,-0.491893,5.558032,-38,-188,-68,6571,-411,4644
0.128959,-0.053756,-0.161268,0.015882,7.853533,-0.467957,5.574788,-44,-132,13,6562,-391,4658
0.129274,0.059865,-0.175929,-0.030543,7.883453,-0.576867,5.680108,49,-144,-25,6587,-482,4746
0.129752,0.021991,-0.168599,-0.068417,7.822416,-0.566096,5.683698,18,-138,-56,6536,-473,4749
0.129946,-0.008552,-0.206472,0.015882,7.890634,-0.641496,5.593937,-7,-169,13,6593,-536,4674
0.130317,0.036652,-0.213803,0.037874,7.952869,-0.568490,5.690879,30,-175,31,6645,-475,4755
0.130675,-0.039095,-0.213803,-0.014661,7.925342,-0.728863,5.643006,-32,-175,-12,6622,-609,4715
0.130887,-0.076969,-0.199142,-0.045204,7.891831,-0.627134,5.666943,-63,-163,-37,6594,-524,4735
0.131245,0.006109,-0.199142,-0.007330,7.845155,-0.745619,5.712422,5,-163,-6,6555,-623,4773
0.131603,-0.008552,-0.206472,0.037874,7.942098,-0.573277,5.688485,-7,-169,31,6636,-479,4753
0.131974,-0.062308,-0.206472,-0.021991,7.920555,-0.657054,5.698060,-51,-169,-18,6618,-549,4761
0.132171,0.006109,-0.206472,0.023213,7.861911,-0.622346,5.634629,5,-169,19,6569,-520,4708
0.132521,-0.031765,-0.206472,0.000000,7.899012,-0.652267,5.835694,-26,-169,0,6600,-545,4876
0.132876,-0.001222,-0.213803,-0.014661,7.944491,-0.670219,5.903913,-1,-175,-12,6638,-560,4933
0.133238,-0.091630,-0.222355,-0.007330,7.839171,-0.619953,5.777050,-75,-182,-6,6550,-518,4827
0.133430,-0.053756,-0.213803,0.037874,7.816431,-0.748013,5.842875,-44,-175,31,6531,-625,4882
0.133796,-0.062308,-0.206472,0.007330,7.896618,-0.730060,5.851253,-51,-169,6,6598,-610,4889
0.134160,-0.053756,-0.213803,0.000000,7.861911,-0.786311,5.929046,-44,-175,0,6569,-657,4954
0.134523,-0.031765,-0.206472,0.053756,7.863107,-0.688172,5.872796,-26,-169,44,6570,-575,4907
0.134727,-0.023213,-0.168599,0.000000,7.891831,-0.714502,5.927849,-19,-138,0,6594,-597,4953
0.135249,-0.015882,-0.183259,-0.061086,7.866698,-0.764768,5.943408,-13,-150,-50,6573,-639,4966
0.135422,-0.069639,-0.251676,0.015882,7.888241,-0.787508,6.009233,-57,-206,13,6591,-658,5021
0.135939,-0.031765,-0.213803,0.015882,7.843958,-0.767162,5.944605,-26,-175,13,6554,-641,4967
0.136133,-0.039095,-0.153938,0.000000,7.848746,-0.850939,6.093011,-32,-126,0,6558,-711,5091
0.136478,-0.031765,-0.237016,0.053756,7.875076,-0.860514,6.000855,-26,-194,44,6580,-719,5014
0.136823,-0.076969,-0.191812,0.037874,7.865501,-0.872482,6.102585,-63,-157,31,6572,-729,5099
0.137177,-0.114843,-0.183259,0.037874,7.891831,-0.848545,6.103782,-94,-150,31,6594,-709,5100
0.137354,-0.076969,-0.199142,0.015882,7.863107,-0.897615,6.174394,-63,-163,13,6570,-750,5159
0.137842,-0.084299,-0.206472,0.023213,7.870288,-0.801869,6.133703,-69,-169,19,6576,-670,5125
0.138026,-0.107512,-0.213803,0.023213,7.839171,-0.791098,6.139687,-88,-175,19,6550,-661,5130
0.138366,-0.084299,-0.145386,0.007330,7.793692,-0.870088,6.192347,-69,-119,6,6512,-727,5174
0.138718,-0.122173,-0.191812,0.015882,7.853533,-0.913174,6.173198,-100,-157,13,6562,-763,5158
0.139064,-0.076969,-0.222355,0.023213,7.881060,-0.990967,6.237826,-63,-182,19,6585,-828,5212
0.139414,-0.100182,-0.206472,-0.037874,7.829596,-0.907190,6.288092,-82,-169,-31,6542,-758,5254
0.139594,-0.107512,-0.161268,0.023213,7.879863,-0.922748,6.272534,-88,-132,19,6584,-771,5241
0.139934,-0.160047,-0.138055,0.106290,7.877469,-0.862907,6.203118,-131,-113,87,6582,-721,5183
0.140282,-0.114843,-0.138055,0.075747,7.907390,-0.989770,6.227054,-94,-113,62,6607,-827,5203
0.140584,-0.107512,-0.168599,0.015882,7.933720,-0.905993,6.295273,-88,-138,13,6629,-757,5260
0.140930,-0.114843,-0.175929,0.053756,7.885847,-0.907190,6.266550,-94,-144,44,6589,-758,5236
0.141282,-0.100182,-0.114843,0.045204,7.938507,-0.898812,6.282108,-82,-94,37,6633,-751,5249
0.141581,-0.091630,-0.168599,0.000000,7.903799,-0.809050,6.252188,-75,-138,0,6604,-676,5224
0.141925,-0.114843,-0.175929,0.084299,7.865501,-0.888040,6.246204,-94,-144,69,6572,-742,5219
0.142269,-0.129503,-0.107512,0.091630,7.882257,-0.944291,6.351524,-106,-88,75,6586,-789,5307
0.142581,-0.107512,-0.130725,0.053756,7.995954,-0.949078,6.331178,-88,-107,44,6681,-793,5290
0.142927,-0.122173,-0.123395,0.030543,7.989970,-0.967031,6.344343,-100,-101,25,6676,-808,5301
0.143097,-0.100182,-0.123395,0.106290,8.006726,-0.840168,6.292880,-82,-101,87,6690,-702,5258
0.143579,-0.129503,-0.092851,0.030543,7.944491,-0.885647,6.339556,-106,-76,25,6638,-740,5297
0.143764,-0.122173,-0.107512,0.007330,8.000742,-0.835380,6.338359,-100,-88,6,6685,-698,5296
0.144107,-0.107512,-0.076969,0.084299,7.958853,-0.927536,6.231842,-88,-63,69,6650,-775,5207
0.144401,-0.084299,-0.092851,0.068417,7.944491,-0.907190,6.297667,-69,-76,56,6638,-758,5262
0.144742,-0.107512,-0.100182,0.046426,7.925342,-0.870088,6.298864,-88,-82,38,6622,-727,5263
0.145086,-0.175929,-0.069639,0.037874,7.958853,-0.827003,6.270140,-144,-57,31,6650,-691,5239
0.145488,-0.129503,-0.076969,0.113621,7.888241,-0.896418,6.284502,-106,-63,93,6591,-749,5251
0.145817,-0.114843,-0.069639,0.061086,7.939704,-0.891631,6.290486,-94,-57,50,6634,-745,5256
0.146156,-0.160047,-0.076969,0.053756,7.951672,-0.858120,6.211496,-131,-63,44,6644,-717,5190
0.146504,-0.152716,-0.076969,0.084299,7.896618,-0.905993,6.116947,-125,-63,69,6598,-757,5111
0.146689,-0.152716,-0.069639,0.068417,7.931326,-0.914370,6.182772,-125,-57,56,6627,-764,5166
0.147032,-0.114843,-0.076969,0.068417,7.942098,-0.819822,6.065484,-94,-63,56,6636,-685,5068
0.147376,-0.122173,-0.092851,0.113621,7.899012,-0.884450,6.071468,-100,-76,93,6600,-739,5073
0.147722,-0.107512,-0.100182,0.113621,7.946885,-0.783917,6.134899,-88,-82,93,6640,-655,5126
0.148065,-0.160047,-0.069639,0.046426,7.952869,-0.916764,6.100192,-131,-57,38,6645,-766,5097
0.148412,-0.084299,-0.039095,0.113621,7.908587,-0.855726,6.030776,-69,-32,93,6608,-715,5039
0.148756,-0.138055,-0.054978,0.144164,7.924145,-0.883253,6.051122,-113,-45,118,6621,-738,5056
0.149104,-0.138055,-0.069639,0.084299,7.938507,-0.973015,6.004446,-113,-57,69,6633,-813,5017
0.149418,-0.114843,-0.076969,0.113621,7.992364,-0.955062,6.009233,-94,-63,93,6678,-798,5021
0.149761,-0.076969,-0.069639,0.152716,8.082125,-0.921551,6.010430,-63,-57,125,6753,-770,5022
0.150108,-0.091630,-0.054978,0.098960,8.012710,-0.679794,5.912291,-75,-45,81,6695,-568,4940
0.150292,-0.114843,-0.039095,0.106290,8.003135,-0.807854,5.907504,-94,-32,87,6687,-675,4936
0.150812,-0.145386,-0.031765,0.136834,8.097684,-0.801869,5.876386,-119,-26,112,6766,-670,4910
0.150999,-0.152716,-0.031765,0.091630,8.021088,-0.866498,5.891945,-125,-26,75,6702,-724,4923
0.151353,-0.138055,-0.039095,0.091630,8.017497,-0.764768,5.865615,-113,-32,75,6699,-639,4901
0.151719,-0.168599,-0.008552,0.160047,8.046221,-0.768358,5.747130,-138,-7,131,6723,-642,4802
0.152071,-0.160047,-0.008552,0.160047,7.966034,-0.761178,5.753114,-131,-7,131,6656,-636,4807
0.152421,-0.091630,0.013439,0.091630,8.079732,-0.846152,5.756704,-75,11,75,6751,-707,4810
0.152606,-0.053756,-0.054978,0.144164,8.042630,-0.689368,5.720800,-44,-45,118,6720,-576,4780
0.152953,-0.053756,-0.024435,0.113621,8.023481,-0.633118,5.700454,-44,-20,93,6704,-529,4763
0.153300,-0.122173,-0.031765,0.098960,8.060583,-0.702533,5.584362,-100,-26,81,6735,-587,4666
0.153661,-0.114843,-0.024435,0.106290,8.107259,-0.722879,5.562819,-94,-20,87,6774,-604,4648
0.153980,-0.091630,-0.017104,0.152716,8.041434,-0.503861,5.439547,-75,-14,125,6719,-421,4545
0.154297,-0.100182,-0.024435,0.122173,8.068960,-0.604394,5.493404,-82,-20,100,6742,-505,4590
0.154639,-0.122173,-0.017104,0.106290,8.068960,-0.481122,5.464680,-100,-14,87,6742,-402,4566
0.154986,-0.091630,-0.047647,0.167377,8.045024,-0.524207,5.451515,-75,-39,137,6722,-438,4555
0.155318,-0.069639,-0.031765,0.190590,8.151541,-0.488303,5.384493,-57,-26,156,6811,-408,4499
0.155659,-0.114843,-0.039095,0.113621,8.149147,-0.464366,5.400052,-94,-32,93,6809,-388,4512
0.155843,-0.084299,-0.008552,0.129503,8.104865,-0.375801,5.348589,-69,-7,106,6772,-314,4469
0.156188,-0.031765,-0.092851,0.098960,8.153935,-0.444020,5.309094,-26,-76,81,6813,-371,4436
0.156524,-0.076969,-0.039095,0.098960,8.127605,-0.284843,5.275583,-63,-32,81,6791,-238,4408
0.156854,-0.091630,-0.054978,0.113621,8.074945,-0.354259,5.291141,-75,-45,93,6747,-296,4421
0.157232,-0.076969,-0.047647,0.167377,8.045024,-0.385376,5.266008,-63,-39,137,6722,-322,4400
0.157590,-0.069639,-0.062308,0.084299,8.080929,-0.321945,5.327046,-57,-51,69,6752,-269,4451
